customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
3328,Customer 3328,customer3328@example.com,FR,2019-07-01,Standard,2230.52
3329,Customer 3329,customer3329@example.com,FR,2021-06-23,Basic,7002.34
3330,Customer 3330,customer3330@example.com,DE,2021-09-15,Premium,5741.59
3331,Customer 3331,customer3331@example.com,IN,2022-07-26,Premium,7686.37
3332,Customer 3332,customer3332@example.com,CA,2024-07-31,Standard,8641.07
3333,Customer 3333,customer3333@example.com,IN,2018-08-05,Basic,7569.22
3334,Customer 3334,customer3334@example.com,IN,2019-05-06,Premium,6177.12
3335,Customer 3335,customer3335@example.com,IN,2022-08-22,Basic,1695.95
3336,Customer 3336,customer3336@example.com,UK,2020-10-16,Basic,7759.97
3337,Customer 3337,customer3337@example.com,UK,2020-01-13,Premium,6529.13
3338,Customer 3338,customer3338@example.com,FR,2019-05-05,Standard,982.15
3339,Customer 3339,customer3339@example.com,FR,2024-06-09,Basic,9495.40
3340,Customer 3340,customer3340@example.com,FR,2022-07-28,Standard,6994.51
3341,Customer 3341,customer3341@example.com,UK,2021-11-07,Premium,1049.05
3342,Customer 3342,customer3342@example.com,DE,2019-12-28,Basic,4360.57
3343,Customer 3343,customer3343@example.com,DE,2023-08-09,Premium,1927.21
3344,Customer 3344,customer3344@example.com,FR,2020-04-01,Premium,3576.89
3345,Customer 3345,customer3345@example.com,CA,2018-12-01,Standard,4572.10
3346,Customer 3346,customer3346@example.com,US,2023-11-16,Standard,301.97
3347,Customer 3347,customer3347@example.com,IN,2018-09-07,Basic,685.55
3348,Customer 3348,customer3348@example.com,DE,2019-01-27,Premium,117.12
3349,Customer 3349,customer3349@example.com,IN,2018-02-21,Premium,3335.91
3350,Customer 3350,customer3350@example.com,DE,2018-04-24,Basic,5677.31
3351,Customer 3351,customer3351@example.com,AU,2018-10-12,Premium,1965.97
3352,Customer 3352,customer3352@example.com,IN,2023-08-03,Premium,5398.62
3353,Customer 3353,customer3353@example.com,DE,2019-02-02,Basic,9134.88
3354,Customer 3354,customer3354@example.com,IN,2022-03-13,Basic,1851.59
3355,Customer 3355,customer3355@example.com,FR,2019-12-29,Basic,1573.61
3356,Customer 3356,customer3356@example.com,AU,2022-12-29,Premium,6258.62
3357,Customer 3357,customer3357@example.com,IN,2019-05-08,Standard,9356.82
3358,Customer 3358,customer3358@example.com,US,2021-11-30,Basic,1886.13
3359,Customer 3359,customer3359@example.com,IN,2019-11-17,Premium,5026.75
3360,Customer 3360,customer3360@example.com,IN,2019-09-28,Basic,9207.99
3361,Customer 3361,customer3361@example.com,FR,2024-02-23,Standard,7862.22
3362,Customer 3362,customer3362@example.com,US,2024-03-21,Premium,3449.61
3363,Customer 3363,customer3363@example.com,DE,2019-08-03,Premium,9607.83
3364,Customer 3364,customer3364@example.com,FR,2020-02-11,Standard,511.74
3365,Customer 3365,customer3365@example.com,US,2023-05-22,Basic,7105.61
3366,Customer 3366,customer3366@example.com,AU,2024-08-18,Premium,8492.96
3367,Customer 3367,customer3367@example.com,US,2021-08-05,Basic,5673.67
3368,Customer 3368,customer3368@example.com,CA,2023-12-19,Basic,4002.43
3369,Customer 3369,customer3369@example.com,IN,2020-04-03,Standard,3271.13
3370,Customer 3370,customer3370@example.com,FR,2020-03-22,Standard,9448.05
3371,Customer 3371,customer3371@example.com,FR,2022-07-14,Standard,3832.96
3372,Customer 3372,customer3372@example.com,FR,2018-04-08,Standard,1132.75
3373,Customer 3373,customer3373@example.com,IN,2023-06-06,Basic,3949.21
3374,Customer 3374,customer3374@example.com,FR,2021-03-22,Basic,7019.13
3375,Customer 3375,customer3375@example.com,IN,2018-06-20,Premium,9473.12
3376,Customer 3376,customer3376@example.com,DE,2024-08-03,Basic,9012.74
3377,Customer 3377,customer3377@example.com,IN,2019-12-12,Basic,3205.17
3378,Customer 3378,customer3378@example.com,US,2023-12-29,Premium,567.35
3379,Customer 3379,customer3379@example.com,DE,2022-04-26,Premium,3582.48
3380,Customer 3380,customer3380@example.com,IN,2018-08-03,Basic,8749.68
3381,Customer 3381,customer3381@example.com,CA,2023-09-14,Basic,8507.29
3382,Customer 3382,customer3382@example.com,IN,2022-02-27,Basic,7021.91
3383,Customer 3383,customer3383@example.com,UK,2019-02-09,Standard,9504.65
3384,Customer 3384,customer3384@example.com,UK,2021-08-04,Premium,7168.94
3385,Customer 3385,customer3385@example.com,FR,2020-04-26,Basic,6440.17
3386,Customer 3386,customer3386@example.com,US,2018-07-05,Standard,2139.70
3387,Customer 3387,customer3387@example.com,CA,2019-04-22,Standard,146.91
3388,Customer 3388,customer3388@example.com,UK,2021-09-16,Premium,9872.15
3389,Customer 3389,customer3389@example.com,AU,2020-07-24,Standard,9184.08
3390,Customer 3390,customer3390@example.com,FR,2018-07-03,Premium,1502.53
3391,Customer 3391,customer3391@example.com,UK,2024-12-21,Basic,2656.03
3392,Customer 3392,customer3392@example.com,FR,2024-05-25,Basic,8651.06
3393,Customer 3393,customer3393@example.com,CA,2021-06-22,Premium,9408.70
3394,Customer 3394,customer3394@example.com,CA,2021-01-21,Standard,6933.78
3395,Customer 3395,customer3395@example.com,FR,2022-08-22,Standard,2853.06
3396,Customer 3396,customer3396@example.com,UK,2023-06-23,Standard,6041.28
3397,Customer 3397,customer3397@example.com,CA,2022-06-08,Premium,6990.42
3398,Customer 3398,customer3398@example.com,FR,2019-06-12,Basic,6926.04
3399,Customer 3399,customer3399@example.com,US,2019-04-14,Premium,1673.35
3400,Customer 3400,customer3400@example.com,AU,2023-06-25,Premium,1915.25
3401,Customer 3401,customer3401@example.com,DE,2019-11-17,Basic,2639.34
3402,Customer 3402,customer3402@example.com,CA,2022-06-20,Standard,5408.97
3403,Customer 3403,customer3403@example.com,DE,2024-05-24,Standard,1174.07
3404,Customer 3404,customer3404@example.com,US,2022-06-06,Premium,9507.07
3405,Customer 3405,customer3405@example.com,IN,2023-08-02,Premium,1358.44
3406,Customer 3406,customer3406@example.com,US,2023-04-05,Standard,1182.50
3407,Customer 3407,customer3407@example.com,UK,2018-06-05,Standard,1926.34
3408,Customer 3408,customer3408@example.com,AU,2018-10-04,Premium,4415.89
3409,Customer 3409,customer3409@example.com,DE,2022-11-30,Basic,1513.31
3410,Customer 3410,customer3410@example.com,IN,2018-06-18,Basic,9342.79
3411,Customer 3411,customer3411@example.com,AU,2020-02-14,Premium,7276.61
3412,Customer 3412,customer3412@example.com,US,2024-05-18,Premium,9491.04
3413,Customer 3413,customer3413@example.com,DE,2020-10-24,Premium,3566.16
3414,Customer 3414,customer3414@example.com,UK,2018-08-20,Standard,3862.34
3415,Customer 3415,customer3415@example.com,DE,2023-09-02,Premium,2329.83
3416,Customer 3416,customer3416@example.com,CA,2020-03-07,Standard,6614.32
3417,Customer 3417,customer3417@example.com,FR,2018-04-14,Standard,786.89
3418,Customer 3418,customer3418@example.com,UK,2024-09-30,Basic,2949.28
3419,Customer 3419,customer3419@example.com,UK,2019-08-11,Basic,9645.35
3420,Customer 3420,customer3420@example.com,US,2019-04-02,Basic,744.80
3421,Customer 3421,customer3421@example.com,IN,2023-12-29,Premium,6224.00
3422,Customer 3422,customer3422@example.com,UK,2021-08-10,Standard,480.46
3423,Customer 3423,customer3423@example.com,US,2020-08-15,Premium,3874.01
3424,Customer 3424,customer3424@example.com,IN,2018-08-28,Standard,7710.08
3425,Customer 3425,customer3425@example.com,US,2020-07-08,Basic,448.43
3426,Customer 3426,customer3426@example.com,IN,2018-10-30,Premium,6523.74
3427,Customer 3427,customer3427@example.com,FR,2024-05-29,Basic,3921.94
3428,Customer 3428,customer3428@example.com,CA,2024-11-28,Standard,4551.74
3429,Customer 3429,customer3429@example.com,CA,2020-08-31,Basic,4956.57
3430,Customer 3430,customer3430@example.com,DE,2021-11-14,Basic,4604.34
3431,Customer 3431,customer3431@example.com,UK,2023-02-04,Basic,8806.50
3432,Customer 3432,customer3432@example.com,UK,2019-08-15,Standard,6407.22
3433,Customer 3433,customer3433@example.com,UK,2022-05-11,Standard,8831.18
3434,Customer 3434,customer3434@example.com,DE,2018-03-27,Standard,8073.96
3435,Customer 3435,customer3435@example.com,UK,2018-06-24,Standard,4162.68
3436,Customer 3436,customer3436@example.com,IN,2020-07-18,Standard,1337.74
3437,Customer 3437,customer3437@example.com,CA,2021-12-16,Premium,9424.62
3438,Customer 3438,customer3438@example.com,FR,2022-09-08,Standard,7361.15
3439,Customer 3439,customer3439@example.com,FR,2022-05-11,Standard,3699.25
3440,Customer 3440,customer3440@example.com,DE,2022-06-22,Premium,7260.75
3441,Customer 3441,customer3441@example.com,UK,2020-10-04,Premium,7154.64
3442,Customer 3442,customer3442@example.com,IN,2020-03-08,Basic,6627.33
3443,Customer 3443,customer3443@example.com,IN,2022-01-28,Standard,5527.23
3444,Customer 3444,customer3444@example.com,AU,2022-07-31,Standard,6475.60
3445,Customer 3445,customer3445@example.com,UK,2022-05-29,Premium,4755.30
3446,Customer 3446,customer3446@example.com,IN,2023-01-27,Standard,9056.29
3447,Customer 3447,customer3447@example.com,AU,2024-12-29,Standard,603.77
3448,Customer 3448,customer3448@example.com,UK,2021-10-15,Basic,8910.25
3449,Customer 3449,customer3449@example.com,CA,2022-04-24,Basic,4374.66
3450,Customer 3450,customer3450@example.com,FR,2018-04-08,Basic,2143.89
3451,Customer 3451,customer3451@example.com,IN,2019-12-07,Standard,9837.96
3452,Customer 3452,customer3452@example.com,CA,2024-04-26,Premium,6448.26
3453,Customer 3453,customer3453@example.com,IN,2020-03-21,Premium,4171.77
3454,Customer 3454,customer3454@example.com,FR,2020-10-03,Basic,1392.50
3455,Customer 3455,customer3455@example.com,FR,2021-07-19,Basic,9336.90
3456,Customer 3456,customer3456@example.com,IN,2023-12-14,Basic,6318.05
3457,Customer 3457,customer3457@example.com,US,2019-02-02,Premium,948.93
3458,Customer 3458,customer3458@example.com,US,2018-08-05,Standard,8540.75
3459,Customer 3459,customer3459@example.com,DE,2022-01-01,Premium,7461.48
3460,Customer 3460,customer3460@example.com,UK,2021-06-13,Premium,3693.11
3461,Customer 3461,customer3461@example.com,DE,2024-07-17,Standard,4803.36
3462,Customer 3462,customer3462@example.com,CA,2019-12-19,Standard,3102.08
3463,Customer 3463,customer3463@example.com,AU,2024-04-20,Premium,9018.09
3464,Customer 3464,customer3464@example.com,UK,2019-10-31,Standard,1272.56
3465,Customer 3465,customer3465@example.com,IN,2022-08-06,Premium,5660.47
3466,Customer 3466,customer3466@example.com,CA,2023-04-08,Basic,9834.70
3467,Customer 3467,customer3467@example.com,CA,2020-10-18,Premium,6672.30
3468,Customer 3468,customer3468@example.com,UK,2022-12-28,Premium,7581.17
3469,Customer 3469,customer3469@example.com,UK,2022-04-10,Standard,3855.76
3470,Customer 3470,customer3470@example.com,UK,2018-03-23,Basic,6912.40
3471,Customer 3471,customer3471@example.com,AU,2022-01-24,Standard,5890.42
3472,Customer 3472,customer3472@example.com,UK,2023-01-07,Premium,9705.94
3473,Customer 3473,customer3473@example.com,CA,2024-05-10,Standard,8867.48
3474,Customer 3474,customer3474@example.com,US,2022-02-24,Premium,1854.63
3475,Customer 3475,customer3475@example.com,IN,2021-05-14,Basic,3996.80
3476,Customer 3476,customer3476@example.com,UK,2019-03-31,Basic,2051.61
3477,Customer 3477,customer3477@example.com,CA,2021-08-06,Standard,7142.94
3478,Customer 3478,customer3478@example.com,AU,2018-12-07,Standard,6067.84
3479,Customer 3479,customer3479@example.com,AU,2023-07-20,Premium,6256.44
3480,Customer 3480,customer3480@example.com,IN,2022-09-08,Premium,3715.64
3481,Customer 3481,customer3481@example.com,DE,2020-02-26,Basic,2874.43
3482,Customer 3482,customer3482@example.com,IN,2018-04-07,Standard,3253.82
3483,Customer 3483,customer3483@example.com,UK,2018-08-02,Basic,2464.16
3484,Customer 3484,customer3484@example.com,DE,2020-12-13,Standard,9961.92
3485,Customer 3485,customer3485@example.com,DE,2018-06-15,Standard,7524.98
3486,Customer 3486,customer3486@example.com,AU,2023-02-20,Basic,894.42
3487,Customer 3487,customer3487@example.com,IN,2018-05-09,Premium,8733.20
3488,Customer 3488,customer3488@example.com,IN,2018-02-13,Basic,5779.16
3489,Customer 3489,customer3489@example.com,DE,2022-04-09,Premium,9054.89
3490,Customer 3490,customer3490@example.com,FR,2022-05-10,Premium,6983.35
3491,Customer 3491,customer3491@example.com,DE,2022-03-17,Standard,3731.26
3492,Customer 3492,customer3492@example.com,IN,2022-10-05,Standard,7102.08
3493,Customer 3493,customer3493@example.com,UK,2021-11-19,Basic,2689.72
3494,Customer 3494,customer3494@example.com,UK,2023-06-26,Standard,2740.06
3495,Customer 3495,customer3495@example.com,FR,2018-12-14,Basic,9142.08
3496,Customer 3496,customer3496@example.com,AU,2023-09-16,Premium,327.77
3497,Customer 3497,customer3497@example.com,UK,2019-03-15,Premium,836.70
3498,Customer 3498,customer3498@example.com,DE,2018-09-24,Premium,5761.90
3499,Customer 3499,customer3499@example.com,UK,2018-12-24,Premium,195.49
3500,Customer 3500,customer3500@example.com,US,2021-10-29,Basic,796.79
3501,Customer 3501,customer3501@example.com,IN,2023-03-03,Basic,8746.67
3502,Customer 3502,customer3502@example.com,AU,2019-03-10,Basic,1307.59
3503,Customer 3503,customer3503@example.com,CA,2019-07-23,Premium,9188.22
3504,Customer 3504,customer3504@example.com,US,2020-01-31,Premium,7210.72
3505,Customer 3505,customer3505@example.com,US,2018-01-16,Standard,7936.77
3506,Customer 3506,customer3506@example.com,UK,2020-05-11,Premium,7198.09
3507,Customer 3507,customer3507@example.com,FR,2021-08-05,Basic,5340.40
3508,Customer 3508,customer3508@example.com,FR,2020-03-19,Basic,9880.50
3509,Customer 3509,customer3509@example.com,IN,2020-02-02,Standard,2951.83
3510,Customer 3510,customer3510@example.com,CA,2024-08-21,Premium,4480.91
3511,Customer 3511,customer3511@example.com,IN,2018-01-26,Premium,1840.92
3512,Customer 3512,customer3512@example.com,UK,2020-12-14,Premium,8793.95
3513,Customer 3513,customer3513@example.com,IN,2020-02-15,Basic,1327.70
3514,Customer 3514,customer3514@example.com,AU,2018-11-07,Premium,1951.78
3515,Customer 3515,customer3515@example.com,DE,2020-07-21,Premium,4007.21
3516,Customer 3516,customer3516@example.com,AU,2024-08-23,Standard,6055.38
3517,Customer 3517,customer3517@example.com,IN,2021-03-15,Premium,4322.58
3518,Customer 3518,customer3518@example.com,AU,2021-11-13,Basic,2483.63
3519,Customer 3519,customer3519@example.com,US,2020-10-27,Standard,7567.54
3520,Customer 3520,customer3520@example.com,US,2018-09-10,Premium,4989.84
3521,Customer 3521,customer3521@example.com,CA,2018-09-05,Basic,7580.94
3522,Customer 3522,customer3522@example.com,FR,2018-11-24,Basic,7667.89
3523,Customer 3523,customer3523@example.com,CA,2023-01-01,Premium,9773.96
3524,Customer 3524,customer3524@example.com,CA,2018-12-28,Standard,5922.57
3525,Customer 3525,customer3525@example.com,DE,2024-10-16,Basic,9597.03
3526,Customer 3526,customer3526@example.com,IN,2020-12-10,Basic,8413.28
3527,Customer 3527,customer3527@example.com,FR,2022-01-06,Basic,8128.56
3528,Customer 3528,customer3528@example.com,DE,2023-08-09,Standard,7657.78
3529,Customer 3529,customer3529@example.com,DE,2024-02-15,Basic,1983.82
3530,Customer 3530,customer3530@example.com,IN,2019-11-30,Premium,6939.56
3531,Customer 3531,customer3531@example.com,FR,2023-03-20,Standard,3311.24
3532,Customer 3532,customer3532@example.com,AU,2022-07-10,Standard,8699.96
3533,Customer 3533,customer3533@example.com,FR,2023-01-27,Premium,1506.62
3534,Customer 3534,customer3534@example.com,AU,2022-04-29,Standard,9501.38
3535,Customer 3535,customer3535@example.com,AU,2019-07-26,Standard,3876.43
3536,Customer 3536,customer3536@example.com,AU,2019-09-04,Standard,3720.53
3537,Customer 3537,customer3537@example.com,FR,2019-12-09,Premium,5970.08
3538,Customer 3538,customer3538@example.com,UK,2020-06-07,Premium,262.25
3539,Customer 3539,customer3539@example.com,FR,2019-09-06,Standard,3439.42
3540,Customer 3540,customer3540@example.com,US,2023-07-31,Standard,1667.33
3541,Customer 3541,customer3541@example.com,AU,2024-02-29,Standard,2354.62
3542,Customer 3542,customer3542@example.com,FR,2024-10-21,Basic,5041.46
3543,Customer 3543,customer3543@example.com,FR,2019-10-17,Standard,9694.09
3544,Customer 3544,customer3544@example.com,US,2021-12-18,Premium,762.37
3545,Customer 3545,customer3545@example.com,DE,2023-05-07,Basic,2964.29
3546,Customer 3546,customer3546@example.com,UK,2023-10-26,Standard,8055.86
3547,Customer 3547,customer3547@example.com,FR,2023-07-03,Premium,9572.88
3548,Customer 3548,customer3548@example.com,CA,2019-10-12,Standard,6341.54
3549,Customer 3549,customer3549@example.com,CA,2024-12-08,Standard,6155.10
3550,Customer 3550,customer3550@example.com,IN,2019-06-15,Basic,2890.78
3551,Customer 3551,customer3551@example.com,CA,2022-03-10,Basic,8654.57
3552,Customer 3552,customer3552@example.com,DE,2024-05-04,Standard,724.94
3553,Customer 3553,customer3553@example.com,FR,2022-02-24,Standard,2536.49
3554,Customer 3554,customer3554@example.com,DE,2020-08-14,Standard,6375.33
3555,Customer 3555,customer3555@example.com,FR,2021-02-23,Basic,3473.50
3556,Customer 3556,customer3556@example.com,AU,2021-09-18,Basic,2024.34
3557,Customer 3557,customer3557@example.com,UK,2021-08-11,Basic,5765.52
3558,Customer 3558,customer3558@example.com,UK,2024-08-25,Basic,2446.48
3559,Customer 3559,customer3559@example.com,AU,2020-10-17,Standard,5676.65
3560,Customer 3560,customer3560@example.com,US,2021-07-07,Basic,8819.21
3561,Customer 3561,customer3561@example.com,FR,2019-08-31,Basic,3284.38
3562,Customer 3562,customer3562@example.com,IN,2023-07-04,Standard,6065.74
